"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"18956",5.85,26.46,0,51.53,10.14,6.82,117.93,82.79,2.9,9.92,456.64,1233,22646.88333,"∑Ò",443,529,858,1,0,113,838,1064,1613,38,2,0,249,642,836.9,330,558.2,693,988.9,279,406.2,0,0,368,494.3,14,28.9,41,51.2,443,610.4,29,40
"18957",2.12,13.59,0,25.02,10.23,6.87,0,83.5,2.94,10,299,2832,35969,"∑Ò",169,150,319,0,0,0,294,382,663,13,0,0,0,119,377.2,200,124,233,259.1,86,242.1,0,0,64,136.3,15,10.6,90,56.3,169,203.2,12,17
"18958",2.12,13.59,0,25.02,10.23,6.87,0,83.5,2.94,10,299,2298,42390.71667,"∑Ò",753,605,1090,239,27,2,1429,1235,1694,508,393,65,4,358,405.2,1000,1569.3,919,1387.4,439,587,0,0,355,387.9,44,76,299,508,753,1046,39,111
"18959",5.88,16.53,14.68,16.58,3.44,2.31,0,38.59,2.86,9.64,164.7,105,4687.516667,"∑Ò",1019,952,1968,3,0,0,1857,1881,3430,304,4,0,0,1052,1168.6,919,1560,1224,1762.2,747,966.4,0,0,623,711.5,55,71.6,261,411.6,1019,1340.8,44,107
"18960",2.06,13.15,0,24.26,9.92,6.67,0,139.94,2.86,9.7,349,1323,0,"∑Ò",65,52,113,4,0,0,119,85,195,4,5,0,0,0,0,117,136.7,86,114.8,31,21.9,0,0,1,2.1,0,0,57,70.6,65,80.9,6,15
"18961",1.28,2.73,0,7.03,2.88,1.92,0,63.79,24.02,6.06,209.68,717,43028.33333," «",194,133,327,0,0,0,244,180,418,6,0,0,0,187,106,140,134.1,249,196.8,78,43.3,0,0,107,54.5,8,14.4,31,34.8,194,132.7,12,17
"18962",5.98,4.41,0,8.53,3.5,2.35,0,77.81,9.12,9.78,176.55,998,42881.8,"∑Ò",348,274,559,10,51,2,700,480,924,149,23,81,3,238,321.3,384,524.6,447,606.3,175,239.6,0,1,125,177.5,40,76,164,215.8,348,512.1,37,60
"18963",2.12,13.57,0,24.98,10.21,6.87,0,112.91,87.94,9.98,413.07,1729,0,"∑Ò",246,300,546,0,0,0,411,495,879,27,0,0,0,0,0,546,609.3,451,506.3,95,103,0,0,37,20.9,11,8.5,182,240.2,246,285.4,23,38
"18964",2.08,13.45,0,24.59,10.06,6.76,3.82,82.08,2.9,9.82,297.91,1096,22734.9,"∑Ò",131,88,210,0,0,9,451,296,584,145,0,0,18,83,181,136,453,172,498.9,47,135.1,0,0,69,127.9,8,26,44,199.3,131,380.5,13,19
"18965",5,0,42.35,78.82,0,0.42,0,12.65,25.29,15.17,156.17,97,3391.75,"∑Ò",38,0,38,0,0,0,674,0,391,283,0,0,0,0,0,38,654.5,32,563.4,6,91.1,0,0,3,51.8,20,302,15,300.8,38,654.5,1,0
"18966",5,1.3,0,4.53,0,11.3,0,12.7,13.96,8.4,42,99,4172.116667,"∑Ò",91,51,142,0,0,0,163,95,240,18,0,0,0,0,0,142,183.6,98,126.5,44,57.1,0,0,15,25.7,2,2.7,55,61,91,114.1,16,29
"18967",0.84,10.59,0,16.44,6.73,4.52,2.35,50.34,1.17,3.92,291.35,37,3638.533333," «",12,66,63,0,0,15,14,97,96,0,0,0,15,0,0,78,63.3,66,55.3,12,8,0,0,10,5.6,0,0,1,0.3,12,6.3,2,0
"18968",0.84,0.36,0,3.12,1.27,0.86,189.14,15.03,1.17,3.92,189.5,3,52.68333333," «",142,311,222,15,0,216,178,569,312,25,24,0,386,0,0,453,513.7,274,302.8,179,210.9,0,0,56,41.3,31,17.9,52,41.4,142,102.3,11,43
"18969",1.04,13.37,16.35,21.57,15.04,5.68,0,63.25,1.45,4.92,318,2437,41631.48333," «",808,456,1118,146,0,0,1629,641,1865,182,223,0,0,76,57.4,1188,1554.7,946,1317.2,318,294.9,0,0,207,405.2,139,225.3,375,499.7,808,1206.4,51,97
"18970",1.66,3.52,0,9.1,3.71,2.49,0,37.99,12.26,7.82,204,404,8841.283333," «",114,109,223,0,0,0,235,163,328,70,0,0,0,0,0,223,280.7,153,191.3,70,89.4,0,0,3,2.3,6,5.6,79,118.1,114,173.3,10,38
"18971",2.62,159.72,0,81.2,9.27,6.24,453.01,78.21,19.42,11.84,950.52,283,32548.71667,"∑Ò",245,326,146,39,0,386,698,749,237,164,157,0,889,0,0,571,1147.5,360,642.6,211,504.9,0,0,40,53.8,9,55.5,50,267.4,245,573.3,11,66
"18972",0.99,2.57,0,4.47,1.82,1.23,0,24.97,9.34,5.72,102,,0,"∑Ò",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18973",1.06,13.59,0,21.02,8.58,5.77,0,64.3,1.47,5,299,717,19246.36667,"∑Ò",95,31,120,6,0,0,261,45,164,127,15,0,0,0,0,126,235.4,92,177.6,34,57.9,0,0,3,1.9,32,33.9,12,37.8,95,208.8,4,0
"18974",1.68,6.19,0,9.1,3.74,2.51,0,38.26,2.32,7.88,169,544,31731.76667,"∑Ò",221,178,352,1,46,0,578,299,372,381,4,120,0,76,51.3,323,599.5,251,478,148,172.8,0,0,43,35.3,92,226.3,81,188,221,454.8,16,61
"18975",7.68,5.66,0,10.96,4.49,3.01,0,50.31,73.7,12.56,244,56,11931.61667,"∑Ò",42,7,33,1,15,0,257,21,88,120,5,65,0,0,0,49,250.1,33,200.5,16,49.5,0,0,0,0,0,0,37,203.1,42,233.8,2,0
"18976",1.04,2.75,2.1,9.59,2.32,1.56,0,34.67,6.46,6.11,105,31,3001.65,"∑Ò",84,24,108,0,0,0,280,29,111,198,0,0,0,0,0,108,256.1,61,212,47,44.1,0,0,3,1.8,26,21.2,36,78.4,84,239.2,7,9
"18977",1.04,2.75,0,5.69,2.32,1.56,0,34.67,6.46,6.11,99,18,1319.566667,"∑Ò",67,17,84,0,0,0,206,33,144,95,0,0,0,5,8.2,79,189.3,58,169,26,28.5,0,0,1,6.3,6,84.4,58,78.6,67,173.9,2,0
"18978",5.81,3.44,0,7.47,3.06,2.05,0,28.64,1.1,3.83,199,149,21015.93333,"∑Ò",58,33,38,53,0,0,207,135,59,134,149,0,0,0,0,91,292.5,64,176.5,27,116,0,0,10,18.8,3,2.8,43,147.9,58,174,2,12
"18979",1.04,2.22,0,5.73,2.35,1.57,0,23.99,11.26,4.94,175,48,3142,"∑Ò",215,130,272,53,20,0,511,240,385,250,79,37,0,0,0,345,574.1,197,309.7,148,264.4,0,0,22,67,44,51.2,141,269.8,215,400.2,26,36
"18980",1.62,3.44,0,4.91,2,1.34,0,26.81,2.26,7.66,94,2047,30006.61667,"∑Ò",81,95,83,93,0,0,227,237,174,32,258,0,0,34,24.1,142,350.9,108,271.9,68,103.1,0,0,38,113.2,4,0.3,37,66.6,81,182.4,3,13
"18981",7.8,17.99,0,33.1,13.54,9.1,0,115.22,3.9,13.22,403.74,613,11583.41667,"∑Ò",104,42,0,0,146,0,468,85,0,0,0,553,0,0,0,146,484.5,116,420.2,30,64.3,0,0,30,77.9,13,13.5,60,327.6,104,420.6,5,18
"18982",1.03,13.21,0,20.45,8.35,5.62,0,62.55,1.43,4.86,291,1526,24500.41667,"∑Ò",68,59,127,0,0,0,174,158,332,0,0,0,0,63,102.9,64,161.2,108,236.1,19,27.9,0,0,35,55.9,0,0,31,76.6,68,133.7,6,14
"18983",2.71,17.28,22.06,30.29,9.59,6.45,4.69,80.92,3.52,12.26,328.26,172,42513.11667,"∑Ò",392,103,482,3,0,10,1217,220,1306,115,5,0,11,0,0,495,1180.3,371,867.6,124,312.7,0,0,91,310,5,14.5,274,663,392,1018.4,29,25
"18984",1.8,4.59,14.4,55.41,8.16,1.48,10.29,29.49,7.5,8.42,212.49,172,7826.866667,"∑Ò",332,253,540,30,0,15,719,508,699,437,70,0,21,0,0,585,926.9,509,780.1,76,146.9,0,1,61,69.5,43,94.8,178,333.5,332,557.7,18,49
"18985",0.56,16.99,36.22,7.3,1.24,0.83,0,35.71,9.37,3.26,162.95,128,41539.11667,"∑Ò",248,172,420,0,0,0,555,359,853,61,0,0,0,0,0,420,690.6,290,496.9,130,193.7,0,0,7,24.7,8,13.4,209,332.3,248,423.1,10,33
"18986",2.08,13.36,0,24.59,10.06,6.76,0,82.08,2.9,9.82,294,1086,37787.53333," «",150,84,229,5,0,0,306,152,433,10,15,0,0,0,0,234,336.9,203,294.9,31,42,0,0,2,2.1,102,110.7,41,109.7,150,226.4,6,20
"18987",0.84,10.59,0,16.44,6.73,4.52,0,69.52,16.17,3.92,328.18,767,37206.26667," «",396,404,746,54,0,0,980,1016,1720,117,159,0,0,132,358.9,668,1224.2,639,1214.5,161,368.6,0,0,216,374.6,3,32.2,152,356.8,396,780.1,24,63
"18988",1.8,3.8,0,9.77,4.01,2.7,0,41.04,3.91,8.44,136,686,29884.41667,"∑Ò",153,79,0,210,22,0,608,211,0,0,746,73,0,0,0,232,694.8,200,631.9,32,63,0,0,26,64.7,11,110.6,101,342.5,153,526.2,4,23
"18989",1.04,3.15,6.75,5.69,2.32,1.56,0,34.67,30.46,6.11,125.15,189,6151.733333,"∑Ò",177,121,225,0,73,0,285,164,272,11,0,166,0,0,0,298,277.4,171,122.6,127,154.9,0,0,34,16.1,55,56.5,40,62.5,177,184.6,7,30
"18990",5.83,3.52,0,7.64,3.12,2.1,0,29.25,1.13,3.91,199,29,1448.9,"∑Ò",110,104,212,2,0,0,168,144,299,9,4,0,0,0,0,214,192.5,174,153.8,40,38.7,0,0,47,33.8,5,3,57,67.5,110,104.5,11,23
"18991",6.04,2.75,0,5.69,2.32,1.56,0,54.66,19.45,6.12,137,125,39100.96667,"∑Ò",96,55,140,2,9,0,139,98,213,0,6,18,0,0,0,151,158.8,104,111.7,47,47.1,0,0,16,13.8,20,23.4,48,38.3,96,90.1,12,13
"18992",0.85,7.27,7.07,3.78,4.72,22.3,0,24.83,1.14,4.97,99.06,149,7939.6," «",277,260,287,143,107,0,689,721,620,76,484,230,0,103,173.4,434,956.6,390,817.2,147,312.8,0,0,69,141.1,41,121.9,160,272.7,277,550.5,12,44
"18993",0.88,2.34,51.47,35.79,4.52,1.32,0,29.44,5.49,5.19,169.05,382,3143.35,"∑Ò",259,93,322,30,0,0,1009,192,796,343,62,0,0,23,118.2,329,909,253,786,99,241.2,0,0,94,525.7,31,63.7,116,259.7,259,882.9,20,33
"18994",2.56,16.41,11.79,32.38,12.76,8.3,0,118.19,13.54,12.06,401.68,930,0,"∑Ò",708,601,1240,67,2,0,1637,1014,1882,595,171,3,0,41,37.1,1268,1935.2,1040,1448.6,269,523.8,0,0,82,80.6,95,207,437,789.8,708,1263,48,92
"18995",2.42,22.98,0.52,28.67,12.59,7.88,0.11,145.69,6.36,11.46,403.79,503,37734.7,"∑Ò",567,651,368,849,0,1,1353,1327,617,122,1940,0,1,29,27.6,1189,2027.6,1106,1880.2,112,175,10,0,70,124.2,86,134.9,334,693,557,1056.8,30,99
"18996",6.04,22.75,78.09,7.95,2.32,1.56,0,34.67,1.46,6.11,199.35,0,0,"∑Ò",506,52,558,0,0,0,822,104,904,22,0,0,0,10,12.1,548,616.6,306,380.1,252,248.7,0,0,49,51.7,24,20.6,358,399.7,506,554.3,31,41
"18997",5.4,3.99,0,7.72,3.16,2.12,0,41.8,11.12,8.86,134,986,0,"∑Ò",164,125,25,0,264,0,413,354,107,0,0,660,0,25,94.6,264,522.2,200,435.4,89,181.5,0,0,39,76.1,17,18.4,105,218.8,164,323.2,6,43
"18998",6.76,3.72,0,5.29,2.16,1.45,0,128.92,2.42,8.26,234,1991,37466.73333,"∑Ò",70,53,114,1,8,0,168,78,204,19,1,22,0,0,0,123,185,109,160.9,14,24.2,0,2,7,11.6,19,40.3,30,52.4,70,135.9,9,21
"18999",0.73,1.92,0,3.97,1.62,1.09,0,24.31,4.51,4.26,89,51,705.05,"∑Ò",100,79,178,0,1,0,242,134,373,0,0,3,0,0,0,179,283.1,134,162.7,45,120.4,0,0,91,167,0,0,6,6.6,100,189.9,4,12
"19000",5.29,3.9,0,7.56,3.09,2.07,3.33,34.7,6.01,8.66,128.33,537,5541.383333,"∑Ò",78,101,165,0,0,14,105,158,233,13,0,0,17,0,0,179,164.5,111,111.4,68,53.2,0,0,11,19.5,9,9.3,48,24.4,78,63.3,9,26
"19001",2.1,14.2,0,26.32,10.14,6.81,165.57,121.51,2.9,9.9,501.82,1700,0,"∑Ò",187,151,178,30,0,130,510,425,498,52,37,0,348,0,0,338,766,266,515.1,72,251,0,0,52,76.3,2,1.9,78,273,187,418,20,43
"19002",2.12,13.59,0,25.02,10.23,6.87,0,83.5,2.94,10,299,829,20528.48333,"∑Ò",36,57,93,0,0,0,180,248,428,0,0,0,0,6,2.1,87,376.9,70,333,23,46.1,0,0,2,0.7,0,0,34,160.1,36,160.8,3,10
"19003",1.08,38.59,0,21.47,8.77,5.9,0,75.69,1.5,5.11,340,1674,40923.91667,"∑Ò",677,841,1346,53,119,0,1165,1232,1732,402,83,180,0,0,0,1518,1567.7,1051,1137.5,467,430.1,0,0,212,193.7,79,132,342,420.2,677,791.4,41,178
"19004",0,4.4,0,7.25,35.67,0,0,245.39,19,6,332.71,803,0,"∑Ò",161,65,94,132,0,0,313,149,237,25,200,0,0,54,157,172,180.4,115,168.3,111,169.1,0,0,16,17.2,59,33.8,29,47.9,161,223.1,17,34
"19005",6.04,2.75,0,5.69,2.32,1.56,0,34.66,1.45,6.12,99,63,1097.333333,"∑Ò",31,36,60,7,0,0,107,94,112,67,22,0,0,0,0,67,168.8,46,114.4,21,54.4,0,0,9,32.5,2,0.6,16,52,31,93.6,4,17
"19006",0.94,2.48,22.35,5.12,2.09,1.41,0,40.24,1.31,5.51,111.55,372,0," «",134,94,228,0,0,0,389,120,509,0,0,0,0,0,0,228,382.1,160,298,68,84.1,0,0,67,54.9,13,10.6,41,142.7,134,316.2,6,15
"19007",1.9,12.39,0,22.47,9.19,6.18,0.94,76,2.64,8.98,271.14,2274,39219.45,"∑Ò",188,232,404,14,0,2,547,535,1006,33,37,0,6,0,0,420,865.2,381,831.1,39,34.1,0,0,32,38.9,10,11.2,144,398.4,188,456.6,19,54
"19008",4.94,3.55,0,9.12,3.75,2.52,0,38.35,2.32,7.9,169,262,9901.133333," «",253,219,406,5,53,8,811,683,1194,158,8,125,9,2,3.1,470,1241.7,324,1044.7,148,200.1,0,0,19,72.3,42,68.9,185,521.5,253,679.4,14,54
"19009",6.04,2.75,0,5.69,2.32,1.56,0,34.66,1.45,6.12,99,288,23726.76667,"∑Ò",69,72,139,2,0,0,123,98,197,19,5,0,0,0,0,141,150.6,110,126.7,31,23.9,0,0,32,33.2,5,2.4,27,49.3,69,89.6,7,13
"19010",2.12,13.59,0,25.02,10.23,6.87,0,83.5,17.94,10,314,1137,33667.6,"∑Ò",366,604,879,11,80,0,1318,1992,2693,421,27,169,0,0,0,970,2821.5,643,1955.3,327,866.2,0,0,47,100.9,89,219.1,220,792,366,1128.4,29,172
"19011",2.12,13.59,0,25.02,10.23,6.87,0,83.5,2.94,10,299,735,32951.91667,"∑Ò",117,63,156,0,24,0,439,134,273,228,0,72,0,1,0.3,179,480.5,121,405.7,59,75,0,0,2,37.2,34,66.3,50,168.2,117,380.7,9,10
"19012",2.12,13.59,0,25.02,10.23,6.87,0,83.5,2.94,10,299,2968,36832.13333,"∑Ò",63,48,110,1,0,0,118,92,207,2,1,0,0,0,0,111,153.1,58,105.2,53,48,0,0,19,16.2,2,4.9,19,45.3,63,87.3,10,25
"19013",2.12,13.68,0,25.02,10.23,6.87,0,83.5,2.94,10,299.09,118,22167.85,"∑Ò",60,15,73,0,0,2,116,26,60,80,0,0,2,0,0,75,104.8,64,71.3,11,33.5,0,0,6,5.4,3,4.6,46,72.3,60,86.8,8,10
"19014",5,0,0,4.53,0,11.3,0,7,13.96,8.4,35,0,0,"∑Ò",54,60,104,10,0,0,190,189,350,15,14,0,0,0,0,114,318.7,86,266.5,28,52.2,0,0,0,0,0,0,36,90.5,54,160.5,2,12
"19015",1.02,13.13,0,20.31,8.29,5.58,0,62.11,1.42,4.83,289,437,23566.9,"∑Ò",343,192,202,333,0,0,1135,668,340,80,1383,0,0,2,2.2,533,1533.1,418,1038.7,117,496.5,0,0,28,44.8,53,91.1,219,753.5,343,962.2,25,58
"19016",2.12,15.03,0,25.02,10.23,6.87,2.84,83.5,2.94,10,303.28,1053,34977.58333,"∑Ò",214,155,330,6,25,8,570,385,533,284,12,110,16,0,0,369,760.5,232,493.2,137,267.3,0,0,9,14.9,9,16,137,330.2,214,462.5,25,34
"19017",2.08,13.36,0,24.59,10.06,6.76,0,82.08,12.9,9.82,304,953,27751.83333,"∑Ò",76,58,134,0,0,0,154,151,207,98,0,0,0,1,0.3,133,231.1,119,215.6,15,15.8,0,0,15,5.7,3,1.4,54,100.7,76,110.7,9,13
"19018",1.06,13.59,0,21.02,8.58,5.77,0,64.3,1.47,5,299,1033,0,"∑Ò",110,93,160,43,0,0,676,181,217,518,122,0,0,48,74.8,155,676,137,641.4,66,109.3,0,0,25,22.8,4,8.7,70,571.2,110,618.5,16,26
"19019",2.6,5.51,0,7.88,3.2,2.14,0,42.89,13.6,12.26,149,0,0,"∑Ò",258,274,530,2,0,0,408,404,667,143,2,0,0,275,230.9,257,294.5,454,408.4,78,117.1,0,0,148,98.6,3,2.7,106,163,258,268.2,21,44
"19020",5.12,3.69,0,9.44,3.89,2.62,0,39.81,12.53,8.2,169,543,37688.78333,"∑Ò",33,46,40,2,31,6,58,76,56,13,3,55,7,0,0,79,91.7,57,66.5,22,25.2,0,0,1,3.3,6,5.1,24,25,33,42,6,21
"19021",0.84,10.59,0,16.44,6.73,4.52,0,50.34,1.17,3.92,294,1037,0,"∑Ò",346,167,464,4,45,0,944,409,986,295,5,67,0,0,0,513,1095.7,348,795.8,165,299.9,0,0,60,138.3,82,246.3,200,348.6,346,770.8,21,57
"19022",1.06,2.8,25.2,17.18,2.82,1.59,1.47,35.23,1.47,6.22,127.52,0,0,"∑Ò",307,286,584,7,0,2,487,384,705,154,9,0,3,0,0,593,548.4,479,450.6,114,97.8,0,0,57,61.2,60,64.7,178,173.9,307,323.5,24,60
"19023",2.6,5.51,136.41,25.34,8.43,2.14,0,42.89,13.6,12.26,303.1,126,15815.36667,"∑Ò",1085,468,1519,34,0,0,1632,659,2074,170,47,0,0,364,275.5,1189,1154.7,1182,1153.7,371,276.5,0,0,169,125.6,47,45.3,782,784.6,1085,1034.4,48,85
"19024",1.4,17.99,0,27.81,11.36,7.64,0,85.08,2.95,6.61,395,169,17324.63333,"∑Ò",35,16,38,4,9,0,75,35,75,9,6,20,0,0,0,51,82.8,44,76.1,7,6.7,0,0,3,16.1,0,0,26,36.5,35,56.9,2,0
"19025",1.04,4.85,13.8,19.34,4.57,1.56,0,34.67,1.46,6.11,124.99,176,31588.38333,"∑Ò",174,103,268,9,0,0,528,279,617,171,19,0,0,42,44.7,235,627,195,492.5,82,179.2,0,0,51,83.5,45,63.7,44,173.2,174,444.3,19,36
"19026",1.41,0,0,6.6,2.72,1.82,0,34.19,1.97,6.69,6,409,6313.133333,"∑Ò",77,50,127,0,0,0,154,95,225,24,0,0,0,0,0,127,178.2,98,152.4,29,25.8,0,0,18,9.3,2,19.4,38,52.7,77,111.4,8,18
"19027",6.04,2.75,0,5.69,2.32,1.56,0,34.67,11.46,6.11,109,199,15087.55,"∑Ò",134,72,206,0,0,0,223,108,278,53,0,0,0,67,55,139,171.6,124,138.6,82,88,0,0,48,45.5,7,6.8,74,87.7,134,157.5,17,28
"19028",6.04,2.75,0,19.41,2.32,1.89,0,34.67,1.46,6.11,113.05,130,3663.05,"∑Ò",77,26,94,0,9,0,367,81,71,363,0,14,0,0,0,103,393.6,82,334.8,21,58.8,0,1,0,0,0,0,74,323.4,77,328.2,3,0
"19029",5.93,2.45,0.64,4.79,0.86,6.06,0,33.26,6.3,5.45,79.91,216,17165.55,"∑Ò",34,50,34,2,48,0,169,104,55,117,5,96,0,0,0,84,232.6,69,210.4,15,22.3,0,0,4,4.6,4,7,26,139.1,34,150.7,1,15
"19030",5.27,3.88,0,7.51,3.07,2.06,0,36.43,2.54,8.62,125,2031,37851.55,"∑Ò",154,56,190,0,20,0,608,79,135,506,0,46,0,80,54.2,130,519.8,122,362.1,88,211.8,0,0,46,29.9,62,334.8,46,162,154,526.7,8,15
"19031",4.64,0,0,11.13,4.55,3.05,0,42.89,5,4.8,184,314,15178.83333," «",236,145,381,0,0,0,985,337,725,597,0,0,0,0,0,381,1135.2,286,845.6,95,289.6,0,0,83,315.7,4,10.8,135,464.6,236,867.1,23,39
"19032",1.05,0,14.7,11.01,1.63,1.09,0,19.04,1.45,4.96,21.75,197,19656.81667,"∑Ò",553,265,810,8,0,0,975,423,1263,118,17,0,0,0,0,818,970.8,514,608.5,304,362.2,0,0,177,210.8,56,108.2,237,260.4,553,686.6,41,84
"19033",6.04,8.03,0,91.82,2.32,1.56,61.88,34.67,1.46,6.11,252.29,119,5048.616667,"∑Ò",76,22,86,0,0,12,347,123,155,275,0,0,40,2,5.9,96,412.3,78,365.7,20,52.5,0,0,2,0.9,0,0,15,37.7,76,304.9,3,19
"19034",1.04,13.36,0,20.66,8.44,5.68,0,63.21,1.45,4.91,294,1338,42659.18333,"∑Ò",44,24,68,0,0,0,133,47,126,54,0,0,0,0,0,68,140.6,56,87.8,12,52.8,0,0,8,10.8,5,50.6,24,38.4,44,106.6,3,9
"19035",0.43,4.02,0,2.36,7,0.65,0,18.76,13.45,2.54,65.5,1160,0," «",122,64,54,132,0,0,556,117,269,0,404,0,0,54,240.6,132,331.1,107,307.8,79,264,0,0,42,263.5,7,15.8,65,197.1,122,489.8,4,19
"19036",2.1,13.53,0,24.73,10.12,6.8,0,191.54,27.9,9.88,429.7,1016,0," «",272,154,426,0,0,0,579,241,761,59,0,0,0,0,0,426,577.7,306,476.7,120,101,0,0,19,47.4,46,25.7,170,243.3,272,424.4,19,28
"19037",1.06,13.59,0,21.02,8.58,5.77,0,64.3,6.47,5,304,2065,34546.81667,"∑Ò",200,176,357,19,0,0,358,304,592,39,31,0,0,61,87.2,315,379,286,365.3,90,100.9,0,0,45,41.7,5,4.1,130,182.8,200,257.9,20,24
"19038",2.12,13.59,0,25.02,10.23,6.87,0,83.5,2.94,10,299,974,32608.7,"∑Ò",250,230,451,29,0,0,572,582,1063,45,46,0,0,0,0,480,903.3,365,680.4,115,222.9,0,0,10,15.6,52,85.9,157,294.3,250,438.4,25,52
"19039",5.81,3.44,0,7.47,3.06,2.05,0,28.64,11.1,3.83,209,278,21634.1,"∑Ò",67,70,120,8,9,0,183,121,200,38,16,50,0,0,0,137,233.6,103,201.3,34,32.3,0,0,6,26.4,2,5.1,57,109.6,67,147.4,3,21
"19040",1.04,17.44,0,5.69,2.32,2.31,5.88,74.99,1.46,6.11,150.64,183,35784.03333,"∑Ò",94,49,32,53,53,5,254,126,31,14,186,137,12,0,0,143,308.8,119,225.7,24,83.1,0,0,7,30.1,28,59.8,53,111.8,94,209.8,6,19
"19041",1.1,4.64,0,10.05,4.11,2.77,0,38.57,1.52,5.15,160,948,0,"∑Ò",17,54,69,2,0,0,74,89,114,44,5,0,0,0,0,71,128.8,39,79.5,32,49.3,0,0,6,18.8,2,1.7,9,45.1,17,65.6,2,11
"19042",1.92,6.7,0,7.84,3.2,2.16,0,15.66,2.67,11.24,95.7,7,944.15,"∑Ò",153,48,173,28,0,0,285,72,202,84,71,0,0,0,0,201,253.8,165,215.9,36,38,0,1,45,54.4,10,15.6,80,118.2,153,205.5,17,27
"19043",1.92,5,0,7.84,3.2,2.16,0,15.66,2.67,11.24,94,441,28020.45,"∑Ò",145,182,274,53,0,0,272,297,356,107,106,0,0,0,0,327,394.4,242,300.2,85,94.2,0,0,66,87.4,4,12.1,67,70.4,145,198,9,43
"19044",5.81,3.44,0,7.47,3.06,2.05,0,28.64,1.1,3.83,194,492,13690.7,"∑Ò",144,38,147,3,32,0,918,173,419,534,4,134,0,0,0,182,997.3,133,753,49,244.3,0,0,33,279.6,46,326.9,24,93.4,144,844.3,8,17
"19045",5.58,4.12,0,7.98,3.27,2.19,0,51.22,10,9.16,145,198,26362.75,"∑Ò",168,112,250,5,25,0,276,169,370,23,6,46,0,0,0,280,300.4,237,255.8,43,44.6,0,0,46,44.1,5,5.6,104,123.8,168,190.3,15,33
"19046",5.37,13.1,0,28.66,11.72,7.85,4.31,102.96,21.15,9.26,390.85,159,26666.5,"∑Ò",161,128,278,0,0,11,453,446,758,122,0,0,19,0,0,289,747.3,249,601.1,40,146.3,0,0,34,32.4,92,247.1,28,72.5,161,367.6,8,15
"19047",5.03,7.87,0,9.31,3.83,2.57,0,39.2,3.72,8.06,169,307,7586.35,"∑Ò",270,366,618,18,0,0,373,566,859,32,48,0,0,36,34.8,600,579.6,379,385.6,257,228.7,0,0,24,16,27,21.1,198,177.4,270,228.2,20,96
"19048",1.04,2.75,0,5.69,2.32,1.56,0,34.67,1.46,6.11,89,199,15172.35,"∑Ò",57,55,88,3,21,0,123,193,243,35,3,35,0,0,0,112,256.4,82,113.8,30,142.6,0,0,16,31.5,18,26.7,12,15.9,57,94.7,5,14
